{'conv_num_filters': 42, 'conv_filter_width': [1, 2, 3], 'pool_window_width': 4, 'fully_connected_dim': [18], 'pool_strategy': 'max-and-avg', 'locally_connected_width': [1], 'locally_connected_dim': 4, 'dropout_rate': 0.09609333594701755, 'l2_factor': 2.0434934487146695e-09, 'max_num_epochs': 1000}	0.3125139
{'conv_num_filters': 11, 'conv_filter_width': [2], 'pool_window_width': 2, 'fully_connected_dim': [30], 'pool_strategy': 'max-and-avg', 'locally_connected_width': [2], 'locally_connected_dim': 3, 'dropout_rate': 0.23495513769920634, 'l2_factor': 3.79664576208946e-09, 'max_num_epochs': 1000}	0.19076718
{'conv_num_filters': 89, 'conv_filter_width': [2], 'pool_window_width': 4, 'fully_connected_dim': [38], 'pool_strategy': 'max-and-avg', 'locally_connected_width': [2], 'locally_connected_dim': 2, 'dropout_rate': 0.40081043171026276, 'l2_factor': 3.955037696581759e-06, 'max_num_epochs': 1000}	0.3074061
{'conv_num_filters': 99, 'conv_filter_width': [4], 'pool_window_width': 1, 'fully_connected_dim': [23], 'pool_strategy': 'max', 'locally_connected_width': [1], 'locally_connected_dim': 2, 'dropout_rate': 0.7261961817895481, 'l2_factor': 0.000435592498130986, 'max_num_epochs': 1000}	0.18743587
{'conv_num_filters': 68, 'conv_filter_width': [1, 2], 'pool_window_width': 2, 'fully_connected_dim': [11], 'pool_strategy': 'max', 'locally_connected_width': None, 'locally_connected_dim': 1, 'dropout_rate': 0.6709549976278855, 'l2_factor': 2.5944369554185944e-06, 'max_num_epochs': 1000}	0.40473518
{'conv_num_filters': 26, 'conv_filter_width': [1, 2, 3], 'pool_window_width': 2, 'fully_connected_dim': [13, 14], 'pool_strategy': 'max', 'locally_connected_width': [2], 'locally_connected_dim': 1, 'dropout_rate': 0.2366367232545472, 'l2_factor': 7.624667037641722e-08, 'max_num_epochs': 1000}	0.20666347
{'conv_num_filters': 81, 'conv_filter_width': [1], 'pool_window_width': 3, 'fully_connected_dim': [26], 'pool_strategy': 'max', 'locally_connected_width': [1, 2], 'locally_connected_dim': 2, 'dropout_rate': 0.025628483389379286, 'l2_factor': 0.011287514165788352, 'max_num_epochs': 1000}	0.21082105
{'conv_num_filters': 30, 'conv_filter_width': [3], 'pool_window_width': 4, 'fully_connected_dim': [33], 'pool_strategy': 'max', 'locally_connected_width': [1, 2], 'locally_connected_dim': 4, 'dropout_rate': 0.07741950493323152, 'l2_factor': 0.002035946646454842, 'max_num_epochs': 1000}	0.27005455
{'conv_num_filters': 27, 'conv_filter_width': [1, 2, 4], 'pool_window_width': 2, 'fully_connected_dim': [49, 33], 'pool_strategy': 'max', 'locally_connected_width': [1, 2], 'locally_connected_dim': 2, 'dropout_rate': 0.09752142908870826, 'l2_factor': 1.9782886452007225e-07, 'max_num_epochs': 1000}	0.23428322
{'conv_num_filters': 28, 'conv_filter_width': [1, 2, 3], 'pool_window_width': 4, 'fully_connected_dim': [33, 35], 'pool_strategy': 'max', 'locally_connected_width': [1], 'locally_connected_dim': 4, 'dropout_rate': 0.11004643117935761, 'l2_factor': 8.976881375870972e-08, 'max_num_epochs': 1000}	0.29469454
{'conv_num_filters': 79, 'conv_filter_width': [1, 2, 4], 'pool_window_width': 3, 'fully_connected_dim': [42], 'pool_strategy': 'max', 'locally_connected_width': [1, 2], 'locally_connected_dim': 1, 'dropout_rate': 0.40008636795388147, 'l2_factor': 5.844159975725552e-06, 'max_num_epochs': 1000}	0.23954588
{'conv_num_filters': 5, 'conv_filter_width': [1, 2, 4], 'pool_window_width': 1, 'fully_connected_dim': [23, 16], 'pool_strategy': 'max', 'locally_connected_width': [2], 'locally_connected_dim': 1, 'dropout_rate': 0.10497458939378582, 'l2_factor': 0.00015780154882985708, 'max_num_epochs': 1000}	0.15717375
{'conv_num_filters': 7, 'conv_filter_width': [3], 'pool_window_width': 1, 'fully_connected_dim': [31, 21], 'pool_strategy': 'avg', 'locally_connected_width': [1, 2], 'locally_connected_dim': 4, 'dropout_rate': 0.40559114220072345, 'l2_factor': 0.0007452311490948125, 'max_num_epochs': 1000}	0.11780522
{'conv_num_filters': 35, 'conv_filter_width': [1, 2, 4], 'pool_window_width': 1, 'fully_connected_dim': [17, 14], 'pool_strategy': 'avg', 'locally_connected_width': [1], 'locally_connected_dim': 2, 'dropout_rate': 0.2608243948091299, 'l2_factor': 3.2511046064803194e-06, 'max_num_epochs': 1000}	0.13846718
{'conv_num_filters': 87, 'conv_filter_width': [2], 'pool_window_width': 1, 'fully_connected_dim': [20, 33], 'pool_strategy': 'max-and-avg', 'locally_connected_width': None, 'locally_connected_dim': 1, 'dropout_rate': 0.46775415529170666, 'l2_factor': 1.41355236806864e-07, 'max_num_epochs': 1000}	0.23327051
{'conv_num_filters': 25, 'conv_filter_width': [3], 'pool_window_width': 1, 'fully_connected_dim': [11], 'pool_strategy': 'max', 'locally_connected_width': [1], 'locally_connected_dim': 3, 'dropout_rate': 0.6610063722255083, 'l2_factor': 0.003228753195562173, 'max_num_epochs': 1000}	0.18406224
{'conv_num_filters': 29, 'conv_filter_width': [2], 'pool_window_width': 3, 'fully_connected_dim': [43, 12], 'pool_strategy': 'max-and-avg', 'locally_connected_width': [2], 'locally_connected_dim': 1, 'dropout_rate': 0.5902136058518063, 'l2_factor': 2.454260665933078e-06, 'max_num_epochs': 1000}	0.3191071
{'conv_num_filters': 87, 'conv_filter_width': [1, 2, 3, 4], 'pool_window_width': 3, 'fully_connected_dim': [12], 'pool_strategy': 'avg', 'locally_connected_width': [1, 2], 'locally_connected_dim': 4, 'dropout_rate': 0.5786962485332758, 'l2_factor': 3.869866059341332e-07, 'max_num_epochs': 1000}	0.26717645
{'conv_num_filters': 59, 'conv_filter_width': [1, 2, 4], 'pool_window_width': 4, 'fully_connected_dim': [27, 30], 'pool_strategy': 'max-and-avg', 'locally_connected_width': [2], 'locally_connected_dim': 3, 'dropout_rate': 0.39529357669320697, 'l2_factor': 1.3290846800540162e-06, 'max_num_epochs': 1000}	0.2840599
{'conv_num_filters': 58, 'conv_filter_width': [2], 'pool_window_width': 1, 'fully_connected_dim': [42], 'pool_strategy': 'avg', 'locally_connected_width': [2], 'locally_connected_dim': 4, 'dropout_rate': 0.697077925307821, 'l2_factor': 0.0003858249506968192, 'max_num_epochs': 1000}	0.14710657
{'conv_num_filters': 94, 'conv_filter_width': [1, 2, 3, 4], 'pool_window_width': 2, 'fully_connected_dim': [42, 29], 'pool_strategy': 'max', 'locally_connected_width': None, 'locally_connected_dim': 2, 'dropout_rate': 0.5570736225653186, 'l2_factor': 2.7734404243658853e-06, 'max_num_epochs': 1000}	0.44841364
{'conv_num_filters': 11, 'conv_filter_width': [3], 'pool_window_width': 2, 'fully_connected_dim': [25], 'pool_strategy': 'avg', 'locally_connected_width': [1], 'locally_connected_dim': 1, 'dropout_rate': 0.03697818356486832, 'l2_factor': 6.408407700763422e-09, 'max_num_epochs': 1000}	0.292639
{'conv_num_filters': 71, 'conv_filter_width': [3], 'pool_window_width': 4, 'fully_connected_dim': [15, 46], 'pool_strategy': 'max', 'locally_connected_width': [1], 'locally_connected_dim': 2, 'dropout_rate': 0.08052397721432047, 'l2_factor': 5.181980246955891e-08, 'max_num_epochs': 1000}	0.35095254
